DEL,ID,Smiles
CHEMBL,CHEMBL519210,O=C(C=C1c2ccccc2CCc2ccccc21)NCCCCCC(=O)NO
CHEMBL,CHEMBL1587691,Cc1[nH]c2ccc(C(=O)NCc3ccccn3)cc2c1C
CHEMBL,CHEMBL3192311,Cc1ccc(S(=O)(=O)N2CCN(CC(=O)N/N=C/c3ccc(Br)s3)CC2)cc1
CHEMBL,CHEMBL273934,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)N(C(N)=O)C(=O)N1
CHEMBL,CHEMBL3290801,Cc1ccc2c(N)nc3ccccc3c2n1
CHEMBL,CHEMBL419866,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CN1CCCC1)CCn1cc2c2ccccc21
CHEMBL,CHEMBL1766287,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1
CHEMBL,CHEMBL397716,CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)c(F)c2F)cc1)C(=O)O
CHEMBL,CHEMBL1480725,Cc1ccc2c(c1)sc1ncc(NC(=O)c3ccc(F)cc3)c(=O)n12
CHEMBL,CHEMBL1418861,CCc1cccc(Nc2c3c(nc4ncnn24)CCC3)c1
CHEMBL,CHEMBL3971501,Cc1c(N(CCC2CC2)S(=O)(=O)c2cnc(N(C)C)cc2N)sc2ccccc12
CHEMBL,CHEMBL118217,c1ccc(Nc2nc(-c3ccco3)nc3ccccc23)cc1
CHEMBL,CHEMBL1370215,N#Cc1ccc(C23CC4(C2)[C@@H](c2ccccc2)N(Cc2ccc(-c5ccccc5)cc2)C[C@@H]4C3c2ccccc2)cc1
CHEMBL,CHEMBL2171134,Nc1nccc2scc(-c3ccc4c(c3)CCN4C(=O)Cc3cc(F)ccc3F)c12
CHEMBL,CHEMBL3687953,COc1ccc(C(=O)N[C@@H](CC(=O)O)c2ccccc2C)nc1-c1cc(C)ncc1F
CHEMBL,CHEMBL4068080,CCOc1cc(/C=C2\Oc3ccc(Br)cc3C2=O)ccc1O
CHEMBL,CHEMBL3138749,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@@H]1[C@H]2O)OCO4
CHEMBL,CHEMBL3401627,Cc1ccc2nc(-c3ccc(N)cc3)ccc2c1
CHEMBL,CHEMBL328723,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@@H]2C[C@H](C)N(Cc4ccccc4)C2)C13C(=O)O
CHEMBL,CHEMBL49925,Cn1c(-c2cccc(C#N)c2)nc2c(N)nc(C#CC3(O)CCCCC3)nc21
CHEMBL,CHEMBL4284732,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)C(=O)c1c(F)c(F)c(F)c(F)c1F
CHEMBL,CHEMBL3355879,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCn4ccnc4[N+](=O)[O-])cc23)c1
CHEMBL,CHEMBL1725896,COc1ccc(-c2c(-c3ccsc3)oc3ccc(N4CCOCC4)cc23)cn1
CHEMBL,CHEMBL308834,CC(C)Nc1nc2ccc(F)cc2n2cnnc12
CHEMBL,CHEMBL2030047,O=c1c(Cl)c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[nH]c2ccccc12
CHEMBL,CHEMBL2287618,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(S(=O)(=O)C(F)(F)C(F)Cl)cc1Cl
CHEMBL,CHEMBL14285,Cc1nccc2c1[nH]c1cc(O)ccc12
CHEMBL,CHEMBL1442331,CCCNC(=O)C(Cc1ccc(I)cc1)NC(=O)c1ccc(C#N)cc1
CHEMBL,CHEMBL1901758,CCOC(=O)C(C)Sc1nc(O)c2cnn(-c3ccc(F)cc3)c2n1
CHEMBL,CHEMBL114456,CC(c1cccnc1)c1cc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc(CCC(=O)O)c1
CHEMBL,CHEMBL1165171,CN(C)CCNC(=O)c1c(Cl)cccc1Cl
CHEMBL,CHEMBL34286,O=c1c(O)c(O)oc2ccc(Cl)cc12
CHEMBL,CHEMBL474482,O=C(CNC(=O)c1cc(O)c(O)c(O)c1)NCc1cccc(CNC(=O)CNC(=O)c2cc(O)c(O)c(O)c2)c1
CHEMBL,CHEMBL3640480,CCN(CC)c1ncnc2ccc(C#CCNC(=O)c3cc(Cl)nn(Cc4ccc(F)c(F)c4)c3=O)cc12
CHEMBL,CHEMBL3667746,CN(Cc1ccccc1)C(=O)c1cn(-c2ccc(C(=O)O)cc2)cc1C#N
CHEMBL,CHEMBL3228804,Cc1cc(C)c2ccc(=O)n(CCN)c2n1
CHEMBL,CHEMBL141833,CCC(CC)Nc1nc2cc(CCc3nc(C(C)C)cs3)ccn2c(=O)c1/C=C/C(=O)O
CHEMBL,CHEMBL1530651,CCSc1nnc(NC(=O)CN(C)S(=O)(=O)c2ccc(F)cc2)s1
CHEMBL,CHEMBL3192984,CCCC1=Nc2ncnn2C(c2ccc(N(C)C)cc2)/C1=C(\O)OCC
CHEMBL,CHEMBL3658703,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CO)c4cccnc4)ncc23)ccn1
CHEMBL,CHEMBL1327110,COc1ccccc1CNC(=O)c1ccccc1C(=O)NC(CC(C)C)C(=O)NCc1ccccc1OC
CHEMBL,CHEMBL546544,CN1CCC(Oc2ccc(NC(=O)c3ccc4c(=O)n(Cc5ccccc5)cnc4c3)cc2Cl)CC1
CHEMBL,CHEMBL1835397,O=C1c2cc3c(cc2OCN1CC(O)c1ccccc1)C(=O)N1CCCC1O3
CHEMBL,CHEMBL1860363,COc1cc(CNCc2coc(-c3cccc(F)c3)n2)cc(OC)c1OC
CHEMBL,CHEMBL1511195,CC(C)(CO)CNC(=O)c1ccc(OC2CCN(C(=O)C3CC3)CC2)cc1
CHEMBL,CHEMBL1454740,CCOC(=O)C(NCc1ccc2c(c1)OCO2)(NC(=O)c1ccccc1)C(F)(F)F
CHEMBL,CHEMBL3457135,Cc1noc(-c2cccnc2N2CCN(c3cnn(C)c3)CC2)n1
CHEMBL,CHEMBL2138909,Cc1onc(-c2ccccc2)c1C(=O)N1CCCS/C1=N/c1ccccc1
CHEMBL,CHEMBL161942,COc1cc2c(cc1OC)C1Cc3cc(OC)c(OC)cc3C(C2)N1C(C)=O
CHEMBL,CHEMBL3643686,NC(=O)Nc1cc(CCc2ccccc2C(F)(F)F)ccn1
CHEMBL,CHEMBL1730240,CC(C)(C)c1nnc(NC(=O)C2CCN(C(=O)c3ccco3)CC2)s1
CHEMBL,CHEMBL2414982,Fc1cccc2c3c([nH]c12)-c1n[nH]cc1CC3
CHEMBL,CHEMBL3556963,COc1cccc(CN2C[C@@H]3COC[C@]3(COCc3ccncc3)C2)c1
CHEMBL,CHEMBL366810,CN1c2ccc(CNCCCNCC3=NC4C(C=C3)N(C)c3ncccc3N4C)nc2N(C)c2cccnc21
CHEMBL,CHEMBL3039946,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](NCCCNCCCCNCCCN)CC[C@]4(C)[C@H]3CC[C@@]21C)OS(=O)(=O)O
CHEMBL,CHEMBL1573060,Cc1nc2ccn(Cc3cccs3)c(=O)c2cc1C(=O)N1CCN(c2ccccc2)CC1
CHEMBL,CHEMBL3682122,C[C@H](Nc1ncc(F)c(N2C(=O)OC(C)(C)C2(C)C)n1)C1CC1
CHEMBL,CHEMBL200801,CCN(CC)c1ccc(/C=N/NC(=O)c2ccc(C(C)(C)C)cc2)c(O)c1
CHEMBL,CHEMBL207825,CCNS(=O)(=O)c1ccc2c(c1)CNC(C(F)F)C2
CHEMBL,CHEMBL2442914,CC(C(=O)NCc1ccc(C(F)(F)F)nc1[S+]([O-])C1CCCCC1)c1ccc(NS(C)(=O)=O)c(F)c1
CHEMBL,CHEMBL1606265,COc1ccc(OC)c(NC(=S)N2CCN(C(=O)C3CCCO3)CC2)c1
CHEMBL,CHEMBL1999213,CC(N)(/C=C/c1ccccc1)C(=O)O
CHEMBL,CHEMBL1447307,O=C(NNC(=O)c1ccccc1O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1
CHEMBL,CHEMBL305580,COc1cc2c(SCCN(C)C)nc3ccccc3c2c2ccccc12
CHEMBL,CHEMBL2269946,c1ccc2oc(-c3nc4ccccc4s3)nc2c1
CHEMBL,CHEMBL2139782,CCOC(=O)C1=C(COC(=O)CSc2ccc(Br)cc2)NC(=O)NC1C
CHEMBL,CHEMBL3426014,O=C(c1ccc(Br)cc1)N1N=C(c2ccc(Br)cc2)CC1c1ccc2c(c1)OCO2
CHEMBL,CHEMBL1429362,O=C(Nc1cccc(C(F)(F)F)c1)c1c(O)nc2ccccc2c1O
CHEMBL,CHEMBL1441131,Cn1c(N)c(C(=O)COC(=O)CC2CC3CCC2C3)c(=O)n(C)c1=O
CHEMBL,CHEMBL208835,C[C@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@H]3[C@H](/C=C/c3ccc4cc(OCC(=O)NC5CC5)ccc4n3)[C@H]12
CHEMBL,CHEMBL384168,CCCc1nc2c(C)cc(C)nc2n1Cc1ccc(C2c3ccccc3C(O)(CC)C2C(=O)O)cc1
CHEMBL,CHEMBL138074,CN(CCBr)P(=O)(NCC1OC(C2C=C(F)C(=O)NC2=O)CC1O)OCc1ccc([N+](=O)[O-])o1
CHEMBL,CHEMBL1576202,Cc1ccc(OCCNC(=O)/C=C/c2ccccc2)cc1C
CHEMBL,CHEMBL510060,COC(=O)c1ccc(-c2c(C#N)c(N)nc(SCc3ccccc3)c2C#N)cc1
CHEMBL,CHEMBL2252721,CCOP(=O)(OCC)SCCCCCCCCN1C(=O)c2ccccc2C1=O
CHEMBL,CHEMBL3337598,COc1ccc2c(c1)NC1(CCN(C(=O)c3cccc4ncccc34)CC1)c1cccn1-2
CHEMBL,CHEMBL463164,O=C1O[C@@H]2[C@H](O[C@@H](CO)[C@H](O)[C@H]2O)c2c1cc(O)c(O)c2O
CHEMBL,CHEMBL3410029,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12
CHEMBL,CHEMBL2105407,COc1cc2ccc(=O)oc2cc1OCCCN1CCC(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL,CHEMBL3461733,CCN(C(C)c1cccc(O)c1)S(=O)(=O)c1cccnc1
CHEMBL,CHEMBL239833,O=[N+]([O-])c1ccc(S(=O)(=O)Oc2c3ccccc3cc3sccc23)cc1
CHEMBL,CHEMBL3912480,CCn1cc(C(=O)NCc2ccc(S(=O)(=NC#N)C(C)C)cc2)c(=O)c(-c2cccc(C(F)F)c2)c1C
CHEMBL,CHEMBL1487569,CC(C)Nc1nc(Cl)nc(NN(C)c2nc(N(C)C)nc(N(C)C)n2)n1
CHEMBL,CHEMBL4110358,COCCn1ccc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc3ccccc3n2)cc1=O
CHEMBL,CHEMBL3287709,CCC(=O)c1ccc(OCCCCOc2cc(C(=O)O)ccc2OC)c(C)c1O
CHEMBL,CHEMBL3733219,CCC(=O)N1CCc2c(sc3nc(-c4ccncc4)nc(NCCN)c23)C1
CHEMBL,CHEMBL46946,O=CN/C=C/c1ccc(O)c(O)c1
CHEMBL,CHEMBL3949014,Cc1ccccc1-n1c(Cn2nc(-c3cc(O)cc(F)c3)c3c(N)ncnc32)cc2cccc(F)c2c1=O
CHEMBL,CHEMBL1182457,O=C(c1ccc(F)cc1F)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1
CHEMBL,CHEMBL1714970,CC1CCCCC1NC(=O)Cn1cnc2sccc2c1=O
CHEMBL,CHEMBL3197741,O=c1c2ccccc2ncn1/N=C/c1ccccc1
CHEMBL,CHEMBL142522,c1ccc(C(OCCN2CCNCC2)c2ccccc2)cc1
CHEMBL,CHEMBL1999658,CCCCCCCC(CC(=O)O)OC(=O)CC(CCCCCCC)OC1OC(C)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O
CHEMBL,CHEMBL463358,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccc(O)cc3)cc(=O)c12
CHEMBL,CHEMBL2357670,C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H]1CN(C)Cc1ccc2c(c1)OCO2
CHEMBL,CHEMBL2087494,CS(=O)(=O)N1CCN(Cc2cn3c(Cl)c(-c4cnc(N)nc4C(F)(F)F)nc(N4CCOCC4)c3n2)CC1
CHEMBL,CHEMBL4288201,N#CNC1CCOc2ccc(-c3ncnc4[nH]ccc34)cc21
CHEMBL,CHEMBL3138795,CC(C)NCc1ccc2c(c1)OC(C)(C)C=C2
CHEMBL,CHEMBL3553553,CC(C)NC(=O)C1(CC2CC(c3ccc(F)cc3)=NO2)CCNCC1
CHEMBL,CHEMBL3764753,CC(C)(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CN1CCCCC1)c1ccccc1CC2
CHEMBL,CHEMBL3222253,Nc1ncnc2c1C(=O)N(c1ccc(-c3cc(Cl)ccc3Cl)cc1)CCO2
CHEMBL,CHEMBL4300000,C#CC[n+]1ccc2c([nH]c3ccccc32)c1C(=O)/C=C/c1ccc2c(c1)OCO2
CHEMBL,CHEMBL4217737,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@H]2OCCN[C@@H]2c2ccc(Cl)cc2)cc1F
CHEMBL,CHEMBL1715266,CC(OC(=O)c1cc(=O)c2ccccc2o1)C(=O)c1ccccc1
CHEMBL,CHEMBL4087750,COc1cc(NC(=O)c2ccc(-c3ccccc3OC(F)(F)F)c(CCN(C)C3CC3)c2)ccc1S(N)(=O)=O
CHEMBL,CHEMBL1380235,O=C(COCc1cc(-c2ccc3c(c2)OCO3)on1)N1CCN(c2ccc(F)cc2)CC1
CHEMBL,CHEMBL1391592,C=CCNC(=O)c1onc(CSc2cc(C)cc(C)c2)c1C(=O)O
CHEMBL,CHEMBL2287898,COC1C=C(CN2CCCCC2)C(=O)C(C2CCCCC2)O1
CHEMBL,CHEMBL4285277,COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(O)cc3)c(F)c1)CC2
CHEMBL,CHEMBL4089305,N#Cc1ccc(-c2cccc3ncnn23)c(C(F)(F)F)c1
CHEMBL,CHEMBL1980266,O=CC1CCCc2ccccc21
CHEMBL,CHEMBL546150,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)c1
CHEMBL,CHEMBL3785512,CCN/C(=N\S(=O)(=O)c1cc(O)cc(Cl)c1)N1CC2(C=N1)CCCC2
CHEMBL,CHEMBL1438022,COc1cc(N)ccc1NC(=O)c1cccs1
CHEMBL,CHEMBL2179579,CN(C)c1ccc(-c2nc3ccc(OCCOCCOCCF)cc3s2)cn1
CHEMBL,CHEMBL239821,O=C1NCN(c2ccccc2)C12CCN(C(c1cccc(F)c1)c1cccc(F)c1)CC2
CHEMBL,CHEMBL1180425,CCCCCCCCCCCCCCCCOCC1CC(COC(=O)N(Cc2cccc[n+]2CC)C(C)=O)CO1
CHEMBL,CHEMBL491187,COc1cc([C@H]2c3c(cc(OC)c(OC)c3OC)C(=O)[C@@H]3COC[C@H]32)cc(OC)c1OC
CHEMBL,CHEMBL176719,CC(O)(CSc1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
CHEMBL,CHEMBL1643066,COC(=O)[C@H](Cc1ccc2[nH]ccc2c1)N1C(=O)[C@@H]2Cc3ccccc3CN2C1(C)C
CHEMBL,CHEMBL75967,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
CHEMBL,CHEMBL1705454,COC(=O)c1sc(N)c(C(=O)OC)c1COC(=O)C12CC3CC(CC(O)(C3)C1)C2
CHEMBL,CHEMBL1829132,COc1ccc(CN2CCN(CCCOc3ccc(C(=O)NC(=N)N)cc3NC(=O)c3ccccc3[N+](=O)[O-])CC2)c(OC)c1OC
CHEMBL,CHEMBL2016666,COc1cc(Br)c(Cc2cc(OC)c(OC)cc2Br)cc1OC
CHEMBL,CHEMBL3741690,O=c1c(-n2cccn2)nc(Cl)c(-c2c(F)cc(F)cc2F)n1CC1CC1
CHEMBL,CHEMBL2005840,COc1ccc(-c2ccc(CN3C(C)C(=O)N(Cc4cn(Cc5ccco5)nn4)CCS3(=O)=O)cc2)cc1
CHEMBL,CHEMBL352137,CCCCc1nc2ccc(C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)NC(C)C)cc1
CHEMBL,CHEMBL3481427,O=c1c2cccc(F)c2ncn1CCN1CCOCC1
CHEMBL,CHEMBL3765429,COc1c(O)c2c(c3c(=O)occc13)CC[C@H]1C(C)(C)CCC[C@]21C
CHEMBL,CHEMBL530641,O=[N+]([O-])c1cccc(NC(=S)N2CCCN(Cc3ccc(F)cc3F)CC2)c1
CHEMBL,CHEMBL1994669,Cn1cc(Nc2ncc(Br)c(Nc3ccccc3C(N)=O)n2)cn1
CHEMBL,CHEMBL1559078,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)/C=C/c1cccs1
CHEMBL,CHEMBL1301784,N#CC1CC(c2ccccc2)=NN1c1ccccc1[N+](=O)[O-]
CHEMBL,CHEMBL3465188,CC(C)c1nnc2n1CCN(C(C)c1nnc(-c3cccs3)o1)C2
CHEMBL,CHEMBL40337,CC1CCC(NC(C2CC2)C2CC2)=N1
CHEMBL,CHEMBL1179026,CCCCCCCCCCCCCCCCCCCC[n+]1ccccc1
CHEMBL,CHEMBL1910389,CCN1Cc2ccc(N3CCN(C(=O)c4c5ccccc5cc5ccccc45)CC3)cc2C1=O
CHEMBL,CHEMBL516488,CNCC(O)Cn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O
CHEMBL,CHEMBL369299,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN(C)C
CHEMBL,CHEMBL3691997,Cc1cn(Cc2c(F)cccc2Cl)c2cc(CC(=O)O)ccc12
CHEMBL,CHEMBL28775,CCCCCCCCCCCCCCCCCCS(=O)(=O)CC(COP(=O)([O-])OCC[N+](C)(C)C)OCC
CHEMBL,CHEMBL1344638,Cn1cc(C(=O)N2CCCC(Nc3ccc(F)cc3)C2)c2ccccc21
CHEMBL,CHEMBL3730186,Cc1ccc(N2CCc3ncnc(N[C@@H](C)c4ccc5nccnc5c4)c3C2)c(C#N)c1
CHEMBL,CHEMBL3456888,Cc1cc(CNC(=O)N2CCN(C(C)c3cccnc3)CC2)c(C)o1
CHEMBL,CHEMBL2158472,CCCCc1nc(C)ncc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2
CHEMBL,CHEMBL1727556,Nn1c(SCC(=O)NC2CCCCCC2)nnc1C(F)(F)F
CHEMBL,CHEMBL3133796,COc1ccc(F)c(CC[C@@H]2CCC[C@H](CCc3cc(OC)ccc3F)N2C[C@@H](O)CO)c1
CHEMBL,CHEMBL1369297,Cc1c(O)c(O)cc2c1CC=C1[C@@]2(C)CC[C@@]2(C)C3C[C@](C)(C(=O)O)CC[C@@]3(C)CC[C@@]12C
CHEMBL,CHEMBL3553258,Cc1cccc(NC(=O)N2CCCn3cnc(CN(C)C(C)C)c3C2)c1
CHEMBL,CHEMBL1310649,CCOC(=O)N1CCN(C(=O)c2ccc(NS(C)(=O)=O)cc2)CC1
CHEMBL,CHEMBL361393,CS(=O)(=O)c1ccc(C(=O)N[C@H]2CN3CCC2CC3)cc1
CHEMBL,CHEMBL410221,O=C(O)CSCc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL,CHEMBL2035098,COc1ccc(/C=C/c2cc(=O)cco2)cc1
CHEMBL,CHEMBL533157,COc1ccc(Cl)cc1S(=O)(=O)Nc1cccc(CCN2CCC(N3CCCCC3)CC2)c1
CHEMBL,CHEMBL3472464,Cc1cc(C)c2[nH]c(C(=O)NCCN3CCCC3=O)c(C)c2c1
CHEMBL,CHEMBL62235,Cc1ccc(-c2ccc3c(c2)CCC(=O)N3)c(C)n1
CHEMBL,CHEMBL1535894,Cc1ccc(NC(=O)COC(=O)Cn2ccc(C(F)(F)F)n2)cc1Cl
CHEMBL,CHEMBL3581193,O=C(Cc1ccc(Cl)c(SC2=C(O)CC(c3c(Cl)cccc3Cl)CC2=O)c1)NCCO
CHEMBL,CHEMBL51884,O=S(=O)(NC[C@H]1CC[C@H](CNCC2CCc3ccccc3C2)CC1)c1cccc2ccccc12
CHEMBL,CHEMBL4171353,CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCCC(=O)NO)CC1
CHEMBL,CHEMBL3360725,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc([N+](=O)[O-])cc1
CHEMBL,CHEMBL4281056,Nc1ccccc1NC(=O)c1ccc(CSC(=S)N2CCc3ccc([N+](=O)[O-])cc32)cc1
CHEMBL,CHEMBL2392425,NS(=O)(=O)c1ccc(/N=C2/NC(=O)/C(=C/c3cc(O)ccc3Br)S2)cc1
CHEMBL,CHEMBL267502,N=C(NN)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NCC(=O)O)C(c2ccccc2)c2ccccc2)s1
CHEMBL,CHEMBL3622710,CC[C@]1(COC)C[C@@H](C(=O)OC)[C@]2(C)CC[C@@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O
CHEMBL,CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-]
CHEMBL,CHEMBL354835,CC(=O)O[C@@H]1CC(C)(C)C[C@H]2C3=CCC4[C@@]5(C)CC[C@H](O)[C@](C)(CO)C5CC[C@@]4(C)[C@]3(C)CC[C@]21C
CHEMBL,CHEMBL1789286,CC(C)c1ccc(OC(Cc2cccc(Cl)c2)C(=O)O)cc1
CHEMBL,CHEMBL4096670,CN1CCN(c2ccc3c(c2)[C@@H]2CCN(S(=O)(=O)c4cc(Cl)cc(Cl)c4)[C@@H]3C2)CC1
CHEMBL,CHEMBL1915019,Cc1cc(C(=O)O)nn1Cc1cc(Cl)cn2cc(C(C)C)nc12
CHEMBL,CHEMBL3651618,COC(=O)N[C@@H](C)CNc1nccc(-c2nc(C(C)(C)C)[nH]c2-c2cc(Cl)cc(NS(=O)(=O)C3CC3)c2C)n1
CHEMBL,CHEMBL74447,CCC1C2Cc3ccc(O)cc3[C@]1(C)CCN2C
CHEMBL,CHEMBL1601587,Cc1ccc(NC(=O)Cc2ccc(Cl)c(Cl)c2)cc1S(=O)(=O)N(C)C
CHEMBL,CHEMBL1398654,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1
CHEMBL,CHEMBL3468395,Cc1c(C(C)NC(=O)Nc2ccc(F)c(F)c2)cnn1C
CHEMBL,CHEMBL1408854,O=C(c1cccc(F)c1)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2
CHEMBL,CHEMBL4291372,COc1ccc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1
CHEMBL,CHEMBL1984943,COc1ccc2c(c1)[C@@H]1c3cc(OC)c(OC)cc3CCN1CCC2
CHEMBL,CHEMBL2208143,COc1cccc(-c2csc(-c3cccc(Cl)c3Cl)n2)c1
CHEMBL,CHEMBL3970816,COc1ccc(-c2cn(Cc3ccccc3)nn2)c(OC)c1OC
CHEMBL,CHEMBL1778031,CCN1C(=O)c2nc(-c3ccc(C(=O)N4CCC(F)(F)CC4)nc3)n(Cc3ccc(F)c(F)c3)c2N2C[C@@H](C(C)C)N=C12
CHEMBL,CHEMBL594249,Cc1ccc(-c2cc3ccccc3s2)c(N)c1
CHEMBL,CHEMBL1401869,CCOc1ccc(CCNC(=O)c2cccc(NC3=NC4CS(=O)(=O)CC4S3)c2)cc1
CHEMBL,CHEMBL107012,CNC(=O)N1CCC(Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)CC1
CHEMBL,CHEMBL2008206,CCN(CC)C(=O)N1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(F)cc4)OCCO3)CC2)C1=O
CHEMBL,CHEMBL353153,O=[N+]([O-])c1nc2ccccc2[nH]1
CHEMBL,CHEMBL251330,N#CCSc1nc2sc3c(c2c(=O)n1-c1ccc(OC(F)(F)F)cc1)CCC3
CHEMBL,CHEMBL1604732,CC(OC(=O)COc1cccc2c1OC(C)(C)C2)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CHEMBL,CHEMBL1592606,O=C1Oc2ccccc2C(=O)C1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1
CHEMBL,CHEMBL4249303,CCCCN1CCN(c2ccc(S(=O)(=O)Nc3cccc(OC)c3)cc2)C1=O
CHEMBL,CHEMBL1895483,CCN1CCN(c2cc(C)nc(-c3ccccc3O)n2)CC1
CHEMBL,CHEMBL460846,CCCCC(Sc1nc2ccccc2c(=O)n1-c1ccnc(Cl)c1)C(=O)N1CCC(C(N)=O)CC1
CHEMBL,CHEMBL488052,NC(=O)c1cccc2[nH]c(C3CCNCC3)nc12
CHEMBL,CHEMBL3895316,C[C@@H]1CN(c2scnc2-c2nc3ccc(C4CC4)cc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21
CHEMBL,CHEMBL406703,N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1
CHEMBL,CHEMBL3822617,Cn1c(=O)c(NC(=O)c2ccc(Cl)cc2)cc2cnc(NCCN3CCOCC3)cc21
CHEMBL,CHEMBL1508402,O=C(CCl)Nc1cccc(CP(=O)(c2ccccc2)c2ccccc2)c1
CHEMBL,CHEMBL2138261,COc1ccc(C(C)(O)c2nc(-c3ccc4c(c3)OCO4)cs2)cc1
CHEMBL,CHEMBL4216293,CCc1cnc(N2CCC(c3nc(COc4ccc(/C=C5\CC(=O)N(CCN6CCOCC6)C5=O)cc4F)cs3)CC2)nc1
CHEMBL,CHEMBL1824081,COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc3c(c2OC)OC(C)(C)C=C3)cc1OC
CHEMBL,CHEMBL4072866,O=C(NCC1NCCc2ccccc21)c1cccc(F)c1
CHEMBL,CHEMBL1570800,CCCN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2ccccc21
CHEMBL,CHEMBL1374928,CCCC(=O)Nc1ccc2c(c1)nc(CN1CCCCC1)n2C
CHEMBL,CHEMBL3551921,CCN1CCC2(CCN(c3ncccn3)CC2)C1=O
CHEMBL,CHEMBL3527051,C[C@](C(=O)N1CCCC1)(c1ccc(F)cc1)n1cnc2nc3ncn([C@@](C)(C(=O)N4CCCC4)c4ccc(F)cc4)c3cc21
CHEMBL,CHEMBL252017,COc1ccc(C2=Nn3c(nnc3-c3ccc(OC)cc3OC)SC2)cc1
CHEMBL,CHEMBL2297908,COc1cccc(-c2nc3ccccc3[nH]2)c1
CHEMBL,CHEMBL1194852,CCCN(CCc1ccccc1)CCc1ccc(Cl)c(O)c1
CHEMBL,CHEMBL1490812,C[C@@H]1Oc2ccccc2C=C1/C=C/C(=O)O
