Smiles,ID
CCCCS(N(CCCC1)C1C(O)=O)(=O)=O,C1177
CN(C)S(c(cc1)ccc1C(O)=O)(=O)=O,C1178
CCC(c(c(OCC(O)=O)cc(C)c1)c1O1)=CC1=O,C1179
CC(CC1)CCN1C(C(O)=O)=O,C1180
OC(Cc1cccc(Cl)c1Cl)=O,C1181
O[C@H](CCC1)[C@@H]1n1nnc(C(O)=O)c1,C1182
OC(c1cccnc1Oc(ccc(F)c1)c1Br)=O,C1183
CC(C)(C1)CC(C)(C)CC1C(O)=O,C1184
OC(CSc1nccn1-c1cccc(Cl)c1)=O,C1185
[O-][N+](c(c(C(O)=O)ccc1)c1O)=O,C1186
CCN(CC(C1)C(O)=O)C1=O,C1187
N#Cc(cc1)cnc1C(O)=O,C1188
Cc(cc(CC(O)=O)cc1)c1OC,C1189
OC(C(CC1)CCN1S(c1cccs1)(=O)=O)=O,C1190
Cc1c([C@@H](C2)[C@H]2C(O)=O)cccc1,C1191
CC(C)NC(Nc1cc(C(O)=O)ccc1)=O,C1192
OC(c(cc1)cc(F)c1-n1nccc1)=O,C1193
OC(CCS(N1CCOCC1)(=O)=O)=O,C1194
CC1(COC1)C(O)=O,C1195
CCOc1cc(/C=C/C(O)=O)cc(Cl)c1O,C1196
N#Cc(cc1)ccc1OCc1ccc(C(O)=O)o1,C1197
CC(N(CCC1)CC1C(O)=O)=O,C1198
OC(c(cc(cc1)F)c1O)=O,C1199
OC(Cc1csc(Cc2ncccc2)n1)=O,C1200
OCC1(CC(O)=O)CC1,C1201
CC(CCCC1)N1c1nccc(C(O)=O)c1,C1202
C=CCN(c(n1-c2c3cccc2)nnc1SCC(O)=O)C3=O,C1203
COc1cccc(C(c(cc2)ccc2C(O)=O)=O)c1,C1204
CC(C(O)=O)=C1CCCC1,C1205
CC(C)(C)C(N(CCC1)C1C(O)=O)=O,C1206
OC(Cc(ccc(F)c1)c1F)=O,C1207
Cn(cc1)c(cc2)c1cc2C(O)=O,C1208
OC(C1COCC1)=O,C1209
OC(c1csc(-c(s2)ccc2Cl)n1)=O,C1210
CN(C)C(C(O)=O)c1ccccc1,C1211
COc(cc1OC)cc2c1[nH]c(C(O)=O)c2,C1212
OC(CCN1CCOCC1)=O,C1213
OC(c(cc1)cc(Br)c1F)=O,C1214
CO[C@H](C1)C[C@@H]1C(O)=O,C1215
Cc(c(c1nc(C2CC2)c2)c2C(O)=O)nn1-c1ccccc1,C1216
CN(CCCC(O)=O)S(c1cccs1)(=O)=O,C1217
CC(C)Oc(cc1)ccc1C(O)=O,C1218
CN([C@@H]([C@H](C1)C(O)=O)c2cccs2)C1=O,C1219
Cc1cc(/C=C/C(O)=O)c(C)n1-c1noc(C)c1,C1220
COc1cccc(CC(O)=O)c1,C1221
OC(C1COCCC1)=O,C1222
OC(c(cccn1)c1Oc1cnccc1)=O,C1223
OC(c1ccc(CN2CCCC2)cc1)=O,C1224
Cn1c([N+]([O-])=O)ccc1C(O)=O,C1225
OC([C@H](C1)[C@@H]1c1ccccc1)=O,C1226
COc(cccc1)c1OCC(O)=O,C1227
OC(C(CCCC1)N1C(c1cccs1)=O)=O,C1228
Cc(ccc([N+]([O-])=O)c1)c1C(O)=O,C1229
CN1CCN(Cc2cccc(C(O)=O)c2)CC1,C1230
OC(C1(CC1)c(cccc1)c1Br)=O,C1231
Cc1noc(COCC(O)=O)c1,C1232
OC(c(cc1)ccc1OCC1OCCC1)=O,C1233
OC(C(C1)CN(Cc2ccco2)C1=O)=O,C1234
Cc1cc(C(O)=O)cc(C)c1,C1235
OC(Cc(c(Cl)ccc1)c1Cl)=O,C1236
CC(C)(C)CC(N(CCC1)C1C(O)=O)=O,C1237
Cc1nc(-c2cccs2)nc(SC)c1C(O)=O,C1238
CS(N(CC1)CCC1C(O)=O)(=O)=O,C1239
COc(cc(C(F)(F)F)cc1)c1C(O)=O,C1240
OC(CCN1c(ccc(Br)c2)c2OCC1=O)=O,C1241
OC(c1cccc(C(F)(F)F)n1)=O,C1242
COc1cc(CCC(O)=O)cc(OC)c1OC,C1243
Cc1nn(C(CC2)CS2(=O)=O)c(Cl)c1/C=C/C(O)=O,C1244
N#Cc1ccc(CC(O)=O)cc1,C1245
Cc(oc(C(O)=O)c1)c1SC,C1246
OC(C(CC1=O)CN1c1cc(F)cc(F)c1)=O,C1247
COc(c(OC)c1)cc(C(O)=O)c1Cl,C1248
OC(C1(CC1)n1nnnc1)=O,C1249
OC(c(cc1)ccc1OC1CCCCC1)=O,C1250
Cc1n[nH]c(C(O)=O)n1,C1251
CC(C)CN(C1(CCCC1)C(C(O)=O)c1c2cccc1)C2=O,C1252
OC(c(cc1O)cnc1I)=O,C1253
CCS(N(CC1)CCC1(C(O)=O)c1ccccc1)(=O)=O,C1254
CC(c(cc1)ccc1C(O)=O)=O,C1255
OC(c1ccc(COc(cccc2)c2Br)o1)=O,C1256
CC(C(O)=O)c1cccc(Br)c1,C1257
OC(C(CC1)=NN(C(CC2)CS2(=O)=O)C1=O)=O,C1258
Cc(cc(c(OC)c1)OC)c1C(O)=O,C1259
CN(C(/C=C\C(O)=O)=O)c1ccccc1,C1260
Cc1cccc(CN(CCCC2)C2C(O)=O)c1,C1261
OC(c(cc12)cnc1c(F)ccc2F)=O,C1262
CN(C)c1nc(sc(C(O)=O)c2)c2s1,C1263
CCOC(N(CC1)CCC1C(O)=O)=O,C1264
CS(c1ccc(CC(O)=O)cc1)(=O)=O,C1265
OC(C1Oc(cccc2)c2OC1)=O,C1266
Cn(ccc1ccc2)c1c2C(O)=O,C1267
CN(CCC1)C1C(O)=O,C1268
CCOCc1ccc(C(O)=O)o1,C1269
CC(C)c(ccc(C(O)=O)c1)c1[N+]([O-])=O,C1270
OC([C@@H](C1)[C@H]1c1cnccc1)=O,C1271
OC(C(CCC1)CN1C(Cc1ccccc1)=O)=O,C1272
COc(ccc(C(O)=O)c1)c1OCc1ncccc1,C1273
OC(c1cccc(C(F)F)c1)=O,C1274
COc1cccc(C[C@]2([C@@H](CC3)C[C@@H]3C2)C(O)=O)c1,C1275
CC(C)Nc(cc1)ncc1C(O)=O,C1276
[O-][N+](c1nn(Cc2ccc(C(O)=O)s2)cc1)=O,C1277
CS(c1c(CC(O)=O)cccc1)(=O)=O,C1278
OC(CC1CCCCCC1)=O,C1279
CC(C)[C@@H](C(O)=O)n1nnnc1,C1280
OC(c(cc1)cc(Cl)c1F)=O,C1281
CN(C)C(CN(C=CC=C1C(O)=O)C1=O)=O,C1282
Cc(ccc(CC(O)=O)c1)c1O,C1283
Cc(s1)ccc1S(N(CCC1)C1C(O)=O)(=O)=O,C1284
CCc(cc1)ccc1C(O)=O,C1285
OC(CSCc1noc(-c2cccs2)c1)=O,C1286
OC(CCC(N(CC1)CCN1c(cc1)ccc1Cl)=O)=O,C1287
N#Cc(cc1)ccc1Oc1cccc(C(O)=O)c1,C1288
OC(C(C1)CC1=O)=O,C1289
OC(c1ccc(CNC(c2c3cccc2)=NS3(=O)=O)cc1)=O,C1290
OC(C(CC1=O)CN1c1ccccc1)=O,C1291
CCc(nc(C(C)C)cc1)c1C(O)=O,C1292
CCCN(CCC1)C1C(O)=O,C1293
CN(CC(O)=O)c(ccc(Cl)c1)c1C#N,C1294
OC(c1cc(Br)ncc1F)=O,C1295
OC(CCC1CCCC1)=O,C1296
Cc(cccc1)c1N1N=C(SCC(O)=O)SC1=S,C1297
COc(cccc1C(O)=O)c1OC(F)F,C1298
OC(CCc(cc1)cc(F)c1F)=O,C1299
OC(CCN(C(CS1)=O)C1=S)=O,C1300
Cc(c1c2)nn(C)c1nc(C)c2C(O)=O,C1301
OC(CC(O)=O)(C1CC1)c1ccccc1,C1302
OC(c1ccc(CSc2ccccc2)o1)=O,C1303
CC(C(O)=O)c1c(C(F)(F)F)cccc1,C1304
OC(c1cc([nH]cc2)c2cc1)=O,C1305
OC(Cc(s1)ccc1S(N1CCCC1)(=O)=O)=O,C1306
OC(c1cccc2cnccc12)=O,C1307
OC(C(CCC1)S1(=O)=O)=O,C1308
OC(CSc(cc1)cc2c1OCCO2)=O,C1309
CC(C)CN1NC(CC(O)=O)=CC1=O,C1310
COc(cc1)cc(C(c(cc2)ccc2C(O)=O)=O)c1OC,C1311
OC([C@@H](CN(Cc1ccccc1)C1)[C@H]1c1cccc(F)c1)=O,C1312
Cc1c(C(O)=O)nnn1-c(cccc1)c1Cl,C1313
CS(CCC(O)=O)(=O)=O,C1314
OC(C(CCC1)N1C(C1CC1)=O)=O,C1315
CC(c1cc(C(O)=O)c(C)nc1C)=O,C1316
CC(C)Cc1ccc([C@H](C)C(O)=O)cc1,C1317
OC(c1c2nc[nH]c2ncc1)=O,C1318
CC(C)n1c(SCC(O)=O)nnc1,C1319
Cc1cccc(C2(CCCCC2)C(O)=O)c1,C1320
CCOc(cc(/C=C/C(O)=O)cc1)c1OCc1ccccc1,C1321
OC(c1cn(CC(N2CCCC2)=O)nn1)=O,C1322
OC(c(cc1)cc(F)c1-c1ccncc1)=O,C1323
OC(CC(CC1)CCC1=O)=O,C1324
OC(c1ccc(COc(cccc2)c2Cl)o1)=O,C1325
OC(c(cccc1)c1-n1nccc1)=O,C1326
CC(C)C(N(CC1)CCC1C(O)=O)=O,C1327
OC(COc(cc1)ccc1Oc1ncccc1)=O,C1328
CC(CC1=C(C(O)=O)NNC1=O)O,C1329
OC(Cc(c(C(F)(F)F)ccc1)c1F)=O,C1330
[O-][N+](c(cc1)cc(O)c1C(O)=O)=O,C1331
OC(C(CCC1=O)CN1c1cccc(F)c1)=O,C1332
CCC(C)c(cc1)ccc1C(O)=O,C1333
CCn1nc(C(C)C)cc1C(N(CCC1)C1C(O)=O)=O,C1334
COc(cc1)cc(C(O)=O)c1OC,C1335
CC(C)c1nc(C)c(C(O)=O)s1,C1336
OC([C@@H](CN(Cc1ccccc1)C1)[C@H]1c(cc1)ccc1Cl)=O,C1337
OC(CN(C(C=C1)=O)NC1=O)=O,C1338
COc1cc(/C=C/C(O)=O)cc2c1OCCO2,C1339
CC(C(O)=O)c1cccc(Cl)c1,C1340
CCn1ncc2cc(C(O)=O)c(C)nc12,C1341
Cc1cc(/C=C(/C(O)=O)\C#N)c(C)n1CC1OCCC1,C1342
OC(c(s1)ccc1S(c1ccccc1)(=O)=O)=O,C1343
CC(C)CC(C(O)=O)N(CCCC1)C1=O,C1344
OC(c(cc(cc1)Cl)c1Oc(cc1)ccc1F)=O,C1345
N#Cc1cc(C(O)=O)ncc1,C1346
OC([C@@H]1[C@@H](c2ccccc2)OCCC1)=O,C1347
COc1cc(CC(O)=O)cc(OC)c1OC,C1348
OC(CC1(CCCCC1)n1cccc1)=O,C1349
OC(C(N1)=CNC1=O)=O,C1350
Cc1cccc(-n2c(ccc(C(O)=O)c3)c3nc2)c1,C1351
CN(CC1)CC1C(O)=O,C1352
CN(C)CCOc(cc1)ncc1C(O)=O,C1353
Cc1ccc(-c2ccc(C(O)=O)s2)s1,C1354
OC(c(cccc1)c1C(c(cc1)cc(F)c1F)=O)=O,C1355
OC(CCCN1CCCC1)=O,C1356
CC(C)C(C(O)=O)Oc1c(C(C)C)cccc1,C1357
COc(cc1cc2)ccc1nc2C(O)=O,C1358
Cc(n(CC(O)=O)nc1[N+]([O-])=O)c1Cl,C1359
CC(CC(O)=O)N(CCCC1)C1=O,C1360
OC(c(cc1)cc2c1n(Cc1ccccc1)cc2)=O,C1361
OC([C@@H](C1)[C@H]1c(cc1)ccc1Cl)=O,C1362
OC(c1cn(C2CCCCC2)nn1)=O,C1363
COc(c(OC)c1)cc(C(O)=O)c1F,C1364
CCN1CCN(CCC(O)=O)CC1,C1365
COc(cc(C(O)=O)s1)c1Br,C1366
Cc1cc(C(O)=O)cnc1Cl,C1367
CC(C)C(N(CCCC1)C1C(O)=O)=O,C1368
OC(c(cc1)ccc1N(CCN1)C1=O)=O,C1369
CC(C(O)=O)c1cc(C)ccc1,C1370
OC(C(CCC1)N1C(c(s1)ccc1Cl)=O)=O,C1371
CCOc(ccc(C(O)=O)c1)c1OCC,C1372
Cc(cc1)ccc1C(c(cccc1)c1C(O)=O)=O,C1373
OC(CCC(N(CC1)CCN1c1ccccc1)=O)=O,C1374
OC(c1coc(-c2cnccc2)n1)=O,C1375
OC(CC1C=CCC1)=O,C1376
CCOc(c(F)c1C(O)=O)ccc1F,C1377
CC(C)(CCC1C(O)=O)c2c1cccc2,C1378
OC(c(cc1)nnc1-n1ncc(Br)c1)=O,C1379
CCCCC(N(CSC1)C1C(O)=O)=O,C1380
OC(Cc(cc1)cc(F)c1O)=O,C1381
Cc1c(C(O)=O)c(SC)nc(C)n1,C1382
OC(C(CCC1)CN1C(COc1ccccc1)=O)=O,C1383
OC([C@@H]1[C@@H](c2ccccc2)OCC1)=O,C1384
CCOc(c(OC)cc(/C=C/C(O)=O)c1)c1Cl,C1385
OC(c1ccc(Cn2cncc2)o1)=O,C1386
OC(c1cc(F)cnc1Cl)=O,C1387
CC(N(CC1)CC1C(O)=O)=O,C1388
COc1c(C(F)(F)F)ccc(C(O)=O)c1,C1389
OC(C(CCC1)CN1S(Cc1ccccc1)(=O)=O)=O,C1390
OC(CSc1ncn[nH]1)=O,C1391
OC(c(cc1)ccc1Oc(cc1)ncc1Cl)=O,C1392
OC(C(C1CCCCC1)c1cnccc1)=O,C1393
[O-][N+](c(cccc1C(O)=O)c1O)=O,C1394
OC(CC1)CCN1C(CCC(O)=O)=O,C1395
COc(cc1)ccc1N(CC1)CCN1C(/C=C/C(O)=O)=O,C1396
CC(C)(C(O)=O)c(cc1)ccc1Br,C1397
Cn1c(/C=C/C(O)=O)ccc1,C1398
O[C@H](C[C@H]1C(O)=O)CN1S(c1ccccc1)(=O)=O,C1399
Cc(cc1)cc(O)c1C(O)=O,C1400
[O-][N+](c1ccc(C(O)=O)o1)=O,C1401
OC(Cc1cccc(OC(F)F)c1)=O,C1402
OC(C1CCCCCC1)=O,C1403
OC(c(cc1)nc2c1nc[nH]2)=O,C1404
CN(CC(O)=O)C(C1CC1)=O,C1405
COc(cc1)cc2c1oc(C(O)=O)c2,C1406
OC(c(cccc1)c1C(c1ccccc1)=O)=O,C1407
OC(CC(C(N1)=O)NC1=O)=O,C1408
OC(CCN1c(cccc2)c2OCC1=O)=O,C1409
CC(C(O)=O)c1ccc(C(F)(F)F)cc1,C1410
COCc1nc(C(O)=O)cs1,C1411
CCC(CC1CCCC1)C(O)=O,C1412
CCOc(c(OC)cc(C(O)=O)c1)c1Br,C1413
OC(CN(CCCC1)C1=O)=O,C1414
OC(c1cc(-c2cccs2)nc2c1c(C1CC1)no2)=O,C1415
CC(C(O)=O)c1cccc(F)c1,C1416
N#Cc(cc1)ccc1N(C[C@H](C1)O)[C@H]1C(O)=O,C1417
CC(C)c(cccc1)c1C(O)=O,C1418
OC(c1ccc(Cn2nccc2)s1)=O,C1419
Cc(cc(cc1)C(O)=O)c1Oc(cc1)ccc1O,C1420
CC(C)C(C(O)=O)n1nc(C)cc1C,C1421
OC(c1ccc(COc2ccccc2)o1)=O,C1422
CN(C)CCc(cc1)ccc1C(O)=O,C1423
OC(C=C1CCCCC1)=O,C1424
OC(CCN1c(cccc2)c2SCC1=O)=O,C1425
CS(N(Cc1c(C2)cccc1)C2C(O)=O)(=O)=O,C1426
CCc(ccc(C(O)=O)c1)c1[N+]([O-])=O,C1427
CC(CN1CCCCC1)C(O)=O,C1428
COc(cccc1)c1SCC(O)=O,C1429
N#Cc(cc1)ccc1C(O)=O,C1430
CCN(CC)S(C(C=C1)=CN(CC(O)=O)C1=O)(=O)=O,C1431
OC(C1(CCCCC1)c1cccc(Cl)c1)=O,C1432
COc(ccc1c2cc(C(O)=O)[nH]1)c2OC,C1433
OC(C(C1)CN(CCc2ccccc2)C1=O)=O,C1434
OC(c1cnc2c(F)cccc2c1)=O,C1435
CC(C)C(CC(O)=O)c1ccccc1,C1436
CCc1c(C(O)=O)nco1,C1437
OC(c(cc1)ccc1N(CC1)CCN1c1ccccc1)=O,C1438
[O-][N+](c1ccc(C(N(CCC2)C2C(O)=O)=O)s1)=O,C1439
CCOc1cc(C(O)=O)cc(Cl)c1O,C1440
CC(C(O)=O)c1ccccc1,C1441
Cn1ncc2c1ncc(C(O)=O)c2OC,C1442
CN(C(CC(O)=O)CC1)C1=O,C1443
OC(c(cc1)ccc1C#Cc1ccccc1)=O,C1444
CCC(C1)=NOC1C(O)=O,C1445
OC(CSc1cc(CCC2)c2cc1)=O,C1446
OC(C(CCN1c(cc2)ccc2F)C1=O)=O,C1447
OC(c1cc(Nc2ccccc2)ccc1)=O,C1448
CC(C)C(C(O)=O)N(C(c1c2cccc1)=O)C2=O,C1449
Cc1c(C(O)=O)nco1,C1450
COc(ccc(C(O)=O)c1)c1-c1ncccc1,C1451
CC1(C)CCC(CC(O)=O)CC1,C1452
OC(CSc1nc2ccccc2nc1N1CCOCC1)=O,C1453
Cc1c(C(O)=O)sc(N(C)C)n1,C1454
CC(C)(C(O)=O)c(cc1)ccc1Cl,C1455
OC(CC(C1)Oc(cccc2)c2S1(=O)=O)=O,C1456
CN(C)C/C=C/C(O)=O,C1457
OC(CC(O)=O)(C(F)(F)F)c1nccn1Cc1ccccc1,C1458
COc(ccc(C(O)=O)c1)c1S(C)(=O)=O,C1459
OC(CCC(N(CC1)CCN1c1ncccn1)=O)=O,C1460
COc1cc(Cl)c(CC(O)=O)cc1,C1461
OC(c1cnc2c(Cl)cccc2c1O)=O,C1462
OC(c1n[nH]c2c1CCC2)=O,C1463
OC(C(CC1=O)CN1c(cc1)ccc1OC(F)(F)F)=O,C1464
COC(c(cccc1)c1-c(cccc1)c1C(O)=O)=O,C1465
CN(CC(O)=O)S(C)(=O)=O,C1466
OC([C@@H](C1)[C@H]1c1cccc(Br)c1)=O,C1467
OC(c(ccc(-n1cccc1)c1)c1O)=O,C1468
CCCC(N(CSC1)C1C(O)=O)=O,C1469
COc(cc(/C=C/C(O)=O)cc1)c1OC(F)F,C1470
OC(CC1C=CCCC1)=O,C1471
OC(c1csc(-c2ncccn2)n1)=O,C1472
CN(C=NN1CCC(O)=O)C1=O,C1473
OC(c(cccc1)c1C(c(cc1)ccc1F)=O)=O,C1474
CC(C1)(CC1=O)C(O)=O,C1475
COC(c(cc1)ccc1C(O)=O)=O,C1476
CCCc1noc(CCC(O)=O)n1,C1477
CN(c1nc(-c2ccccc2)cc(C(O)=O)c1C(N1)=O)C1=O,C1478
OC(CCCN(CC1)CCN1c1ccccc1)=O,C1479
CC(C)(C)c(nc1)ncc1C(O)=O,C1480
CCN(CC)S(c1cn(C)c(C(O)=O)c1)(=O)=O,C1481
CC(CC(O)=O)Cc(cc1)ccc1Cl,C1482
CCS(c(cc1)cc(C(O)=O)c1OC)(=O)=O,C1483
CCC(N(CSC1)C1C(O)=O)=O,C1484
OC(c1cc(Cl)nc(C2CC2)c1)=O,C1485
Cc1c(C(O)=O)sc(C2OCCC2)n1,C1486
Cc(cc1)cc(C(O)=O)c1[N+]([O-])=O,C1487
CC(Cc(cc1)ccc1OC(F)(F)F)C(O)=O,C1488
C[C@@H](CN(Cc1ccccc1)C1)[C@H]1C(O)=O,C1489
OC(c1cccc(-n2ncc(Br)c2)c1)=O,C1490
OC(Cc(cc1)cc(Br)c1F)=O,C1491
CCCCS(N(CCC1)C1C(O)=O)(=O)=O,C1492
CCOc(c(OC)cc(C(O)=O)c1)c1Cl,C1493
Cc(oc(S(N(C)C)(=O)=O)c1)c1C(O)=O,C1494
CC(C)(CCC(O)=O)c1ccccc1,C1495
C#CCN(CC1)CCC1C(O)=O,C1496
Cc1cc(C(O)=O)cnc1F,C1497
OC(COCC(N1)=Nc(cccc2)c2C1=O)=O,C1498
CC(C(O)=O)(c(cc1)ccc1Cl)O,C1499
NC(C(c1c2cccc1)=NN(CC(O)=O)C2=O)=O,C1500
OC(c(cc1)cc(F)c1-n1cccc1)=O,C1501
CN(Cc1ccccc1)C(N(CC1)CCC1C(O)=O)=O,C1502
OC(CC1Oc(cccc2)c2OC1)=O,C1503
COc1cc(C(O)=O)cc(Cl)c1,C1504
OC1CCN(CCC(O)=O)CC1,C1505
OC(CSc1nncs1)=O,C1506
Cc1c(C(O)=O)c(COC)nc2ccccc12,C1507
OC(C(CCC1)N1C(c1ccco1)=O)=O,C1508
COc(ccc(C(O)=O)c1)c1-n1nnnc1,C1509
CC(C1CCCC1)C(O)=O,C1510
OC(Cc(cc1)ccc1O)=O,C1511
CN(C1CCCCC1)C(c(cccc1)c1C(O)=O)=O,C1512
OC(c1ccc(Oc2cnccc2)o1)=O,C1513
COc1c(Cn2c(ccc(C(O)=O)c3)c3nc2)cccc1,C1514
CCN(CC1)CCC1(C(O)=O)c1ccccc1,C1515
CCCS(C(C)C(O)=O)(=O)=O,C1516
COc(cc(cc1)C(O)=O)c1OCc(cccc1)c1Cl,C1517
OC(c1c(-c2cccs2)ocn1)=O,C1518
O[C@H](C[C@H]1C(O)=O)CN1C(Cc1cc2ccccc2cc1)=O,C1519
N#Cc1c(/C=C/C(O)=O)cccc1,C1520
CCC(CC)CC(O)=O,C1521
Cc1cc(Br)c(C)cc1SCC(O)=O,C1522
CC(C(O)=O)N(CCCC1)C1=O,C1523
CNc1cc(C(O)=O)cc(Cl)n1,C1524
Cc1ccc([C@H]2OCCC[C@@H]2C(O)=O)cc1,C1525
OC(c(cc1)ccc1-n1c(cccc2)c2nc1)=O,C1526
CC1n2nnnc2N(C)C(C)=C1C(O)=O,C1527
COc(c(C(O)=O)c(cc1)F)c1F,C1528
OC(CCc1ccccc1)C(O)=O,C1529
OC(CCCN1CCCCC1)=O,C1530
Cc(ccc(C(O)=O)c1)c1Br,C1531
Cc1ccc(-c2n[nH]c(C(O)=O)c2)o1,C1532
CC(C)C(N(CCC1)C1C(O)=O)=O,C1533
CCOc1c(CCC(O)=O)cccc1,C1534
OC(c1cncc(N2CCOCC2)c1)=O,C1535
CC(C)c1ccc(CC(O)=O)cc1,C1536
Cc(c1c2)nn(C)c1ncc2C(O)=O,C1537
OC(C1CC(CCC2)CC2C1)=O,C1538
OC(CN(C(c1c2cccc1)=O)NC2=O)=O,C1539
CC(C)c1nnc(CCC(O)=O)o1,C1540
OC(c(cc1cc2)ccc1nc2Cl)=O,C1541
CS(Cc1c(C(O)=O)oc2c1cccc2)(=O)=O,C1542
CCc(cc1)ccc1OCC(N(C[C@@H](C1)O)[C@@H]1C(O)=O)=O,C1543
OC(c(cc1)cc(F)c1-n1ncnc1)=O,C1544
OC(C(C1)CC1(F)F)=O,C1545
OC(c1nc(CCC2)c2s1)=O,C1546
CC(C(O)=O)c1cccc(C(c2ccccc2)=O)c1,C1547
COc(cc1)ccc1C(O)=O,C1548
OC(C1(CC2)Sc(cccc3)c3N1C2=O)=O,C1549
CCN(c1nc(C(C)C)cc(C(O)=O)c1C(N1)=O)C1=O,C1550
OC(CC1(CCSCC1)n1cccc1)=O,C1551
OC(CCc1ccco1)=O,C1552
OC(c1c(cc(cc2)Br)c2nc(-c2ccncc2)c1)=O,C1553
C[C@@H](c1ccccc1)N(C[C@H](C1)C(O)=O)C1=O,C1554
OC(c(ccc(-n1nnnc1)c1)c1O)=O,C1555
OC([C@@H](C1)[C@H]1c1cccc(Cl)c1)=O,C1556
OC(/C=C/c1c[nH]nc1)=O,C1557
O[C@@H](C[C@@H]1C(O)=O)CN1S(c1cc2ccccc2cc1)(=O)=O,C1558
COc(c(F)c1C(O)=O)ccc1F,C1559
CC(C)(C1)CC(NC(C(C(O)=O)=C2)=O)=C2C1=O,C1560
CC(C)(C(O)=O)c(cc1)ccc1F,C1561
[O-][N+](c(cccc1)c1OCC(O)=O)=O,C1562
OC(CCN(CCC1)S1(=O)=O)=O,C1563
OC(C(CCC1)N1C(c1cccs1)=O)=O,C1564
OC(c(ccc(I)c1)c1F)=O,C1565
CC(CC(O)=O)(c1ccccc1)O,C1566
CN(c1ccccc1)c(cc1)ncc1C(O)=O,C1567
OC(c(cccc1)c1N(CCC(N1)=O)C1=O)=O,C1568
CC(CC(OC)=O)C(O)=O,C1569
Cc1cc(C(O)=O)cc(C)c1OC,C1570
OC(CCN(C=Nc1c2scc1)C2=O)=O,C1571
OC(C=C1CCC1)=O,C1572
OC(C(C1)c2c1cccc2)=O,C1573
OC(c1ccc(COc(cc2)ccc2Cl)s1)=O,C1574
Cc(ccc(C(O)=O)c1)c1-n1cccc1,C1575
OC(CSc1nnc(C2CC2)n1Cc1ccccc1)=O,C1576
Cc1nc(C(O)=O)cs1,C1577
OC(C1N(Cc(cc2)ccc2F)CCCC1)=O,C1578
N#Cc1nccc(Oc2ccc(CC(O)=O)cc2)c1,C1579
OC(c1cc(NC2CCCC2)ncc1)=O,C1580
OC([C@H](C1)[C@@H]1c1cc2ccccc2cc1)=O,C1581
COc(cc1C(O)=O)cnc1F,C1582
CCC(C(O)=O)n1nc(C(F)(F)F)cc1C1CC1,C1583
[O-][N+](c(cc(cc1)C(O)=O)c1O)=O,C1584
OC(/C=C/C(N1CCOCC1)=O)=O,C1585
CC(C(O)=O)(c(cc1)ccc1F)O,C1586
CCOc1c(C(O)=O)nc(-c2cccs2)o1,C1587
COc1cccc(N(CC(C2)C(O)=O)C2=O)c1,C1588
OC(c(cccc1)c1Sc1ccccc1)=O,C1589
CC(CC(C)(C)C)CC(O)=O,C1590
NC(c(cc1)ccc1OCC(O)=O)=O,C1591
Cc1c(CN2CCOCC2)c(C(O)=O)no1,C1592
Cc(ccc(C(O)=O)c1)c1Cl,C1593
Cc1nc(O)nc(C)c1CC(O)=O,C1594
NC(c(ncn1c(C(O)=O)c2)c1nc2-c1ccco1)=O,C1595
CC(CC1CCCC1)C(O)=O,C1596
OC(c(cc1)ccc1N(C=Nc1c2cccc1)C2=O)=O,C1597
OC(c(cc(cc1)Oc2ccccc2)c1O)=O,C1598
CC(Cn1ncc(Cl)c1)c1nc(C)c(C(O)=O)s1,C1599
OC(Cc1ccc(C(F)(F)F)cc1)=O,C1600
OC(C(CCC1)N1C(c1cncn1-c1ccccc1)=O)=O,C1601
OC(c1c(cc(cc2)Cl)c2nc(C2CC2)c1)=O,C1602
OC(CCc1ccc(-c2cccs2)o1)=O,C1603
OC(c(cc(cc1)Cl)c1OC(F)F)=O,C1604
OC(C(CCC1)N1C(Nc1ccccc1)=O)=O,C1605
CC(C)c1nc(C(O)=O)c[nH]1,C1606
COc1cc(CCC(C2)C(O)=O)c2cc1,C1607
Cc(cccc1)c1Sc(cc1)ccc1C(O)=O,C1608
CC(C)Cc1c(C(O)=O)nc(-n2cccc2)s1,C1609
CCOc1c(CC(O)=O)cccc1,C1610
OC(CC1CC1)=O,C1611
Cc(cc(C(O)=O)nc1NN2)c1C2=O,C1612
Cc(cc1)cnc1N(CCC1)CC1C(O)=O,C1613
OC(c1ccc(COc2cccc(Cl)c2)cc1)=O,C1614
OC(CN1N=CC(CCCC2)=C2C1=O)=O,C1615
Cc(nc1c(F)cccc1c1)c1C(O)=O,C1616
OC(c1cn(C2COCC2)nn1)=O,C1617
CC(C)c1ccc(C2(CCC2)C(O)=O)cc1,C1618
OC(c1ncnc2c1cc[nH]2)=O,C1619
OC(C(C1)CN(Cc2cnccc2)C1=O)=O,C1620
OC(c(cc1)ncc1Br)=O,C1621
CCS(N(C1)CC1C(O)=O)(=O)=O,C1622
COc(cccc1)c1-n1c(ccc(C(O)=O)c2)c2nc1,C1623
CCCC(N(CCCC1)C1C(O)=O)=O,C1624
CC(C)(C(O)=O)c(cccc1)c1F,C1625
Cc1cccc(C(NCC(O)=O)=O)c1,C1626
COCc1ccc(C(O)=O)o1,C1627
OC(C(O)=O)c1cc(Cl)cc(Cl)c1,C1628
COc(cc1)cc2c1[nH]c(C(O)=O)c2,C1629
